created_at,temperature_c,turbidity_ntu,dissolved_oxygen_mgl,ph,ammonia_ppm,nitrate_ppm,fish_length_cm,fish_weight_g
2021-06-01 01:39:23.165299244,26.392878576734404,11.201025827202857,7.6522309666618975,7.232326991126235,0.08838380361207199,5.239702599664355,,
2021-06-01 01:44:55.298177379,26.559083526659684,8.206774822883803,7.974487187020904,7.2059823285901246,0.14266605767357268,5.253768343073116,,
2021-06-01 01:49:34.651070371,26.12224818063941,8.028766000484787,7.671574022636885,7.184088816602328,0.15329087202522404,5.268423069664366,,
2021-06-01 01:55:05.425287176,25.83751080382375,6.6495451891996655,7.698133798253058,7.206962531817521,0.07436613854264816,5.25870440263846,,
2021-06-01 02:00:03.135021732,26.105517009124256,7.830638914963119,7.856691492520529,7.2205621906833315,0.12566129477660753,5.266463651926327,,
2021-06-01 02:04:56.261381107,26.026782300408115,13.914230789967625,7.7509951893208,7.160672233459481,0.6528604840588155,5.281794875742832,,
2021-06-01 02:09:09.664805784,25.656159337429262,11.855275246402883,7.382512678396973,7.204063207801805,0.568442863524229,5.295238999446063,,
2021-06-01 02:14:49.226142083,26.302326243548446,8.273654529197614,7.689694610288092,7.265948332979689,0.5296068213189823,5.300039259073144,,
2021-06-01 02:19:59.029981092,26.174981321737917,11.759885954625963,7.886811664710257,7.176515942183459,0.5543607200114764,5.3121670148566364,,
2021-06-01 02:25:02.266179720,26.448115612921693,3.5442279303841024,7.3410732941054055,7.2274492728572675,0.43258320375353365,5.310620859405108,,
2021-06-01 02:29:29.397284690,25.9455172034849,7.691623151343952,7.716522474538897,7.212399015148324,0.3859577793133792,5.32317221557319,,
2021-06-01 02:34:50.444934479,26.114378396455855,5.992512160563029,7.403019846953879,7.315472632389148,0.34904120566892005,5.324152390190267,,
2021-06-01 02:39:40.429618439,26.1019817963408,11.433809623418302,7.504085368270762,7.197658493413275,0.3995216310131278,5.345111018242133,,
2021-06-01 02:44:43.823255211,25.659757535934272,7.652293494919938,7.315462668676463,7.140046998989682,0.35283558658001607,5.351133875043655,,
2021-06-01 02:50:21.217972468,26.886700223437938,8.813722207792107,7.725451292693838,7.255035159665762,0.31120992278689436,5.366841132128907,,
2021-06-01 02:54:43.849306493,25.59099478964471,5.9989488301882705,7.726391458864898,7.300837009728737,0.28165785284477735,5.378962423757768,,
2021-06-01 02:59:59.349565901,25.880630801192076,9.481962034646946,7.687769072171459,7.270160350617472,0.2640412703564922,5.386259128191463,,
2021-06-01 03:05:17.687797348,26.126539179662863,8.871214522724262,8.02971857310152,7.186739913298581,0.24085400464603215,5.3902518266771065,,
2021-06-01 03:09:48.327991345,25.80243892779106,9.730082519811637,7.509980730788849,7.222240852319288,0.27681094660851296,5.402521355278546,,
2021-06-01 03:14:57.765961008,26.391615991177275,7.401246589696258,7.540738893330559,7.254463747049556,0.260654249162476,5.410328662352772,,
2021-06-01 03:20:02.209282865,26.161433605829835,10.7052848465649,7.675798620218637,7.214987596383479,0.2388106408342607,5.435644286709677,,
2021-06-01 03:25:01.275635485,26.339183365971927,7.341086307676541,7.308719360526576,7.217944147588339,0.19571488626708433,5.4557447073481695,,
2021-06-01 03:29:35.498883473,26.409292357318318,6.987444058439225,7.523528455278724,7.204734798880229,0.1562951913800476,5.481026337056742,,
2021-06-01 03:35:01.522804607,26.38923657728828,7.896200040239521,7.287690499052495,7.234000974138048,0.18943927705388922,5.493689877425654,,
2021-06-01 03:40:27.176468435,26.421994382567796,8.408298020125516,7.616721313234374,7.223410919389892,0.17819687778452709,5.511659339328884,,
2021-06-01 03:44:29.057106437,26.377680912764053,5.390013832103611,7.606506761510833,7.178953984242407,0.17943540766145086,5.521406592621995,,
2021-06-01 03:50:17.187653760,26.570550341585733,8.149535604663827,7.5038640573967195,7.130238878474247,0.17279473863994113,5.5123642433408975,,
2021-06-01 03:55:02.387080514,26.70824886347539,7.228262021326417,7.30033843112401,7.247790495722111,0.19095153692709083,5.5059878998651826,,
2021-06-01 03:59:47.170592118,26.432415111408154,8.953400379695633,7.119143748899877,7.27353864373072,0.21823016147489463,5.5163654084050195,,
2021-06-01 04:05:40.008330927,26.40751039363622,6.6176261779589725,7.261562031151917,7.2604718151889625,0.16036715331189028,5.5231301478414405,,
2021-06-01 04:10:15.245194242,26.451140261321896,4.249055375676127,7.496144619252002,7.205140021953497,0.15432837870387558,5.522379761460632,,
2021-06-01 04:14:36.014221958,26.68510941719781,5.109171247233518,7.180652236696445,7.208368488321496,0.1095452362447963,5.546438604514089,,
2021-06-01 04:25:11.533791672,26.55164338035657,8.137851336208168,7.219341694405075,7.25829594551779,0.1293901726489767,5.5456159173103226,,
2021-06-01 04:29:56.224357493,26.262279456703176,5.652645506785031,7.474523876850465,7.164454885860177,0.1380364631458805,5.545927093125214,,
2021-06-01 04:35:13.658205344,27.280778764729973,10.788660365826408,7.087276025495198,7.216568567766472,0.18026761671406716,5.554812911502171,,
2021-06-01 04:39:58.669653597,26.408697684646675,6.69563450402435,7.393966452660749,7.283583361984901,0.18254601560440803,5.5868121211546455,,
2021-06-01 04:45:13.344951217,27.278952053785247,5.85882556400453,7.0562289883092735,7.254014750937729,0.09307073181971454,5.586250973999207,,
2021-06-01 04:50:28.770451833,27.061412203116078,5.47099414253052,7.129177848049742,7.250372025151326,0.12270939415828337,5.579818313064353,,
2021-06-01 04:54:46.486754980,27.1628467298839,10.226667716684716,7.282349834078106,7.205156552797965,0.09087143409687248,5.575038285117778,,
2021-06-01 05:00:04.062772207,26.98014428705003,9.054162366894055,7.088412965573198,7.239925918273397,0.20607133054386131,5.567301786281654,,
2021-06-01 05:04:50.733848469,27.08381502808215,7.038293664875614,6.879213389700823,7.1535699110985425,0.19397004889086683,5.572708120642772,,
2021-06-01 05:10:02.545368225,27.063580971008165,9.639859321392828,7.012465858205505,7.217128850407567,0.16415039504212914,5.581855956018533,,
2021-06-01 05:14:36.256109443,27.188199419875605,8.290166988006153,7.0822260224477045,7.136990632355961,0.17709156054441233,5.601145739377357,,
2021-06-01 05:19:48.413968070,27.29785425252911,6.182116444711983,7.003986116232819,7.198749804525917,0.16297265410803885,5.602040061940653,,
2021-06-01 05:24:56.076080544,27.533421550826507,6.198406444224032,7.128226179774368,7.248127315534593,0.12551953012170997,5.594419760883564,,
2021-06-01 05:30:17.975277442,26.850188311481848,9.08265344766157,7.056383775112244,7.355659746281306,0.14901986649980034,5.6201976853609015,,
2021-06-01 05:35:22.904440149,27.315744298940587,6.779024002605295,6.965445435160353,7.29322162314235,0.09190997332616166,5.639500877526309,,
2021-06-01 05:39:33.529444150,27.680031889252604,5.68191883749433,7.029575859599505,7.250414963800245,0.16975103052996768,5.65736821670617,,
2021-06-01 05:44:44.107152680,27.657362520599957,8.971498171135874,6.7672247136241435,7.248211595422695,0.19764910336640173,5.663002853749764,,
2021-06-01 05:50:12.938068451,27.002123543517513,10.66421031100664,6.836930697622163,7.213323740947577,0.17049214292404996,5.674677721688933,,
2021-06-01 05:54:20.151604317,27.428324955938894,2.220423476477473,6.5958341700708765,7.31056968425999,0.12965431133319608,5.663850290411983,,
2021-06-01 05:59:50.736602702,27.46042041369243,7.44192972565653,6.726673928656639,7.266445339096089,0.16937915120891092,5.676216199324625,,
2021-06-01 06:04:58.054261487,27.49329790430051,9.925591783308759,6.7556812828752175,7.2017941127825775,0.14562870500938982,5.706792781581518,,
2021-06-01 06:10:25.140299546,26.814941905122296,8.640162534548564,6.570584140891632,7.273478321479988,0.14059190480028552,5.720600600670324,,
2021-06-01 06:15:13.788078011,27.755859261844734,11.097601467164086,6.825339992883517,7.24437436583486,0.17057780147905036,5.727964869013885,,
2021-06-01 06:19:53.455731596,27.08531933002985,8.403763549593613,7.1333898644662455,7.265841093077034,0.137161039663555,5.734420339665914,,
2021-06-01 06:24:52.628482118,28.223305840740185,7.565017353542137,7.004872882268674,7.2980284253926415,0.138135900525956,5.739175588523362,,
2021-06-01 06:29:54.996091990,27.82480404671346,8.132104215736732,6.748729159846944,7.226594329720747,0.15248620993989737,5.753565164029555,,
2021-06-01 06:35:30.470588009,27.65041327497397,8.84220357717311,6.8355009693242845,7.28399466754352,0.10957817093714813,5.786236152714044,,
2021-06-01 06:39:51.439501149,27.905011780530543,8.120017561191228,6.546044300484725,7.209539497038102,0.1502418357127012,5.786882815000126,,
2021-06-01 06:44:53.926392233,27.806995478397496,8.824113915076058,6.754808950133758,7.130841491981724,0.1300059280686709,5.8017585313903,,
2021-06-01 06:50:07.051781346,27.65538672996245,8.803018517385095,6.588197391968942,7.207950670122522,0.1871285510398097,5.830700964949453,,
2021-06-01 06:54:57.584591098,27.826253266855353,7.615055976285739,6.686486812984227,7.242326865036005,0.1843359599734714,5.8284802915206875,,
2021-06-01 06:59:56.054315441,27.997218158062257,2.9487261974047314,6.489749382134186,7.322448751120387,0.20289655782616406,5.85607070336862,,
2021-06-01 07:04:37.718657137,27.70813531324,5.731894766111317,6.690140752146463,7.2732754980932395,0.125376502935044,5.867705199818951,,
2021-06-01 07:09:59.769570639,28.190836781082567,6.892129755490105,6.675272295182965,7.314130318199743,0.14778891358405716,5.887340741148074,,
2021-06-01 07:14:51.128375541,28.35106024279081,5.892096986747118,6.671863626967697,7.242906093811775,0.20152000000770257,5.8912843197256395,,
2021-06-01 07:20:23.322555524,28.382619851313486,5.799927784509123,6.37293749426809,7.240067133172106,0.1571757284784672,5.901512571816021,,
2021-06-01 07:25:13.061770054,28.457039383134404,10.655346348176225,6.311689328487673,7.272146716084287,0.1836983459251804,5.901948354786327,,
2021-06-01 07:29:59.517127740,28.535744009949152,7.231118953478393,6.547249022174146,7.2884829049402295,0.14260320880560762,5.910126624976588,,
2021-06-01 07:35:13.367620465,28.40760551387484,7.6811581503348245,6.391966496770893,7.2156419020206055,0.11843086422167044,5.921405601274588,,
2021-06-01 07:39:53.202608966,28.626150345443495,7.641910859478265,6.433519858308734,7.208513770759644,0.1677242074203553,5.922466485021801,,
2021-06-01 07:45:21.042527169,28.30857102929852,8.145603614164045,6.5271795297881505,7.297878698338404,0.1737574760675801,5.942857895152458,,
2021-06-01 07:49:59.892008787,28.45242283186444,6.705099895700695,6.126628256695223,7.279862352466759,0.20849207107756546,5.952976294810716,,
2021-06-01 07:55:11.667647084,28.788176008843656,10.088861295457452,6.29435596671243,7.358218489784333,0.1235306148064747,5.9532139654981995,,
2021-06-01 07:59:34.182135094,28.98189380261126,6.226021981446241,6.174271184952371,7.240253520396353,0.1647478031440339,5.958753362863715,,
2021-06-01 08:05:06.933600978,28.360953147851937,5.360544535154462,6.137141134487381,7.262694667386486,0.15962312273302104,5.957808724271687,,
2021-06-01 08:09:26.235917653,28.084454746916762,5.449581561911493,6.218020305237397,7.255379085670169,0.115211427468949,5.973807027991309,,
2021-06-01 08:14:19.293421101,29.16947287962362,5.742680500832961,6.211215113129352,7.257107174986828,0.12349237026960545,6.008096277647935,,
2021-06-01 08:19:53.910462446,28.92512114394649,4.791107434478187,6.30889992342229,7.273609624440405,0.12310306059500663,6.025160535251368,,
2021-06-01 08:24:42.001447848,29.161031626357403,6.4732367527723635,6.208648531695912,7.241032017006305,0.13925198401331929,6.0471397305857,,
2021-06-01 08:30:03.281055914,28.935109039366363,6.485450258733521,,7.285500742470293,0.17285260539375,6.062123759845019,,
2021-06-01 08:35:44.895132530,28.78384056456007,10.7544847886155,,7.339803786661722,0.20618041161875406,6.069822209410491,,
2021-06-01 08:39:43.365536372,28.570001560604556,10.672233321880146,,7.371440735465192,0.16660584153091326,6.087917025604722,,
2021-06-01 08:44:47.521128271,28.51593613136286,7.466970354097992,,7.257353447951525,0.13726201659278334,6.092734514319497,,
2021-06-01 08:50:04.108078921,29.2567987123786,9.949714901988942,,7.263788222991279,0.1857526533596055,6.106787625824179,,
2021-06-01 08:55:09.860265828,29.160615131705097,8.976399630042186,,7.26248347921112,0.10094751129026652,6.112201947907349,,
2021-06-01 08:59:56.471878683,29.006252791679035,6.7230835280152075,,7.271518489171918,0.15552199307249256,6.118920692794276,,
2021-06-01 09:04:55.881393395,28.628699042958033,7.7340549049756415,,7.215345722734891,0.1028501051950767,6.1128310465730085,,
2021-06-01 09:10:14.049259102,28.838519636978738,11.354049794633037,,7.28783669865617,0.1677678982371134,6.11329456185147,,
2021-06-01 09:15:10.398152741,28.8480118700888,7.108080414048625,,7.349871005414639,0.1711161437562361,6.116816288575854,,
2021-06-01 09:19:39.326483359,28.977870080438556,9.144032378626562,,7.2724030856435915,0.19051061373512787,6.1386133563535346,,
2021-06-01 09:24:58.416373628,28.263389373789664,9.774670570621604,,7.276410327970589,0.15426389939793397,6.147149003238741,,
2021-06-01 09:30:00.705736973,29.204577104198762,8.109886088132711,,7.227354659815763,0.11837553343039692,6.160842595140541,,
2021-06-01 09:34:38.910307559,29.629344696246292,5.075969700095769,,7.23760624059059,0.11617922679588116,6.145689255509089,,
2021-06-01 09:40:05.196782013,29.050942437920867,7.0142066571197486,,7.259235065598211,0.1344252600133343,6.172685047850444,,
2021-06-01 09:44:42.840870456,29.251973037832425,9.7215240504065,,7.257622536075776,0.15331607755166443,6.183652834105775,,
2021-06-01 09:50:19.441334158,29.358499575716806,5.704896888518876,,7.176785043441379,0.17017642072548295,6.214539513866957,,
2021-06-01 09:55:03.854918252,29.020609373001903,7.134015657956734,,7.249723969950248,0.09466014404085088,6.212045157259433,,
2021-06-01 10:00:01.786129715,29.46974810633479,8.859592970757054,5.667835104924458,7.232285150327899,0.18961219887451547,6.239834256552227,,
2021-06-01 10:04:48.179432943,29.139467767125684,5.281257377943158,5.4914673315602105,7.303684830715502,0.14236954662366602,6.2325395590219195,,
2021-06-01 10:09:57.627803522,29.27981031814465,11.33347214073444,5.205408654643433,7.162665455104229,0.17030623219568286,6.236272799607272,,
2021-06-01 10:14:20.045074142,29.512427582752043,6.907279057215004,5.466618126075254,7.323363038567778,0.16130556251817288,6.2396716024515335,,
2021-06-01 10:19:37.371850590,29.452668479992077,8.06090147157348,5.567633266633356,7.283131397462542,0.11479293414503183,6.267297734542357,,
2021-06-01 10:25:07.256795983,29.52629032233828,8.875743335023513,5.28794521358778,7.279525483336389,0.14259781925267306,6.2563731888721215,,
2021-06-01 10:29:17.428659164,29.25851723028302,9.636170623276595,5.337839468505673,7.272408180754033,0.16046811266363642,6.27056855781487,,
2021-06-01 10:35:16.932170430,29.76736785846938,6.169848719533601,5.620925606069322,7.264701370563432,0.13441359482558332,6.285669754122673,,
2021-06-01 10:39:25.078070493,29.26562402458272,6.148350727321355,5.514883810105878,7.266037973939488,0.1555741498212547,6.292330021559015,,
2021-06-01 10:45:15.134770053,29.855502388226295,5.767513915763296,5.461221582266122,7.235609107886931,0.15490885997091697,6.29737514898347,,
2021-06-01 10:49:43.090059342,29.493869559183928,10.072891284369382,5.336816136308881,7.242435137787185,0.16788383926500447,6.3077121853719085,,
2021-06-01 10:55:15.579821687,29.31298583869211,4.9436550647371185,5.273711206732018,7.262652663295468,0.18950264785593152,6.325394664003056,,
2021-06-01 11:00:02.619024152,29.657843030111877,7.999405961057634,5.352516354219427,7.294385771906517,0.1432124953863479,6.333716051441052,,
2021-06-01 11:04:29.263301194,29.398269180217678,8.105736281850382,5.060202964031388,7.280531620397827,0.1599055849828719,6.340888064002039,,
2021-06-01 11:10:24.982974991,29.57458778780888,6.785430798137913,5.235661573250397,7.314432096332558,0.1608105764432969,6.378865723530524,,
2021-06-01 11:15:28.834143110,29.70723453678913,7.038305881084773,5.554665669096941,7.320631309573036,0.15410267309233916,6.375081470838089,,
2021-06-01 11:19:58.683901880,30.000873214297773,8.045340085050427,5.396127654343153,7.2970607984612155,0.15794858232421682,6.389857423959755,,
2021-06-01 11:24:54.521674557,30.024960087787925,6.555221333887181,5.114109004245051,7.254458705151764,0.13399411218662396,6.402859787165659,,
2021-06-01 11:29:56.802660681,29.951502725294993,6.712337665184792,5.321283379839458,7.330151669249834,0.19268518730869744,6.418407277635775,,
2021-06-01 11:34:40.496953544,29.74706623026347,6.145775585677239,5.340243747040292,7.239978619223047,0.166799594995964,6.449064960557568,,
2021-06-01 11:44:49.142161365,29.798469087384053,7.224062449849265,5.268861913966469,7.324425569506798,0.16384116376592334,6.4670968835490426,,
2021-06-01 11:49:58.976191746,29.785828460208087,7.118923544044743,4.98827657686501,7.355789643461906,0.15650598650714875,6.478696498726913,,
2021-06-01 11:54:44.134071936,29.856559461676213,9.879871797710635,5.104705379731312,7.321603361291033,0.14370839188556409,6.478321944198381,,
2021-06-01 11:59:47.478538006,29.754214869981457,8.56459185683299,5.067622138527812,7.318432502368448,0.12159486671946489,6.481317337789664,,
2021-06-01 12:04:34.445496967,29.768270573824218,7.723922759375644,5.372413369114731,7.242346341998313,0.10785782044670802,6.489790260591699,,
2021-06-01 12:10:25.141386274,30.168966605933658,6.260266248713798,5.121035783264603,7.176754664474589,0.1758051893058176,6.469688443780743,,
2021-06-01 12:14:56.918248536,29.554541988546262,9.024981335800556,5.075263969400358,7.327781245398303,0.14491370047455168,6.462584392497463,,
2021-06-01 12:20:19.318432375,29.957745735514937,7.265203365503581,5.050779418622969,7.319219418438003,0.15399362984593667,6.4650282506123355,,
2021-06-01 12:25:00.266491937,30.333080860383912,8.862872760652095,5.13006560975287,7.249863141024709,0.12937221665256038,6.471328645190005,,
2021-06-01 12:29:46.111929446,29.747388099352865,3.008166718065386,5.400586190733154,7.350152961163515,0.1239058517162634,6.481129753913977,,
2021-06-01 12:34:53.466294800,29.691609914823015,7.972188595317268,5.2415112790891225,7.249503505184758,0.2053056088511891,6.489334193514012,,
2021-06-01 12:39:48.795378990,29.921248812462967,10.062981309575365,5.120882247115322,7.287291354311051,0.14929737114590985,6.4928959760810825,,
2021-06-01 12:45:00.159181984,29.892041569469185,7.336548174017674,5.132730618737583,7.311910554144487,0.1971673690102683,6.500678458096638,,
2021-06-01 12:49:52.494663206,30.073913385374254,7.482667405843803,5.321563433051081,7.231901832088648,0.19814235990130527,6.493141908374008,,
2021-06-01 12:54:54.001565681,30.397265747504367,9.238144028520724,4.838800557453636,7.309664257262289,0.14211569360997478,6.508893632689013,,
2021-06-01 12:59:32.428506317,29.966478982063403,7.98398574302807,4.660601503455988,7.369797709400235,0.14555957482000192,6.508958955377109,,
2021-06-01 13:04:43.863081448,30.168729391212032,4.816518561803617,5.032942344055946,7.23990894518703,0.14752629383349541,6.524828015251947,,
2021-06-01 13:10:33.081150976,29.83624011000338,8.646344215475084,4.972314941737915,7.205826237572122,0.14128675924879897,6.527651933700658,,
2021-06-01 13:14:46.575335675,29.86304457680226,11.236621280735665,5.042401040356427,7.215047215619858,0.13262193404459086,6.535160309071967,,
2021-06-01 13:19:38.918124248,30.090881429874347,6.917447029279787,5.127813010933058,7.269867119164119,0.14215081469278007,6.5451608625097,,
2021-06-01 13:25:06.746526652,29.806632872599906,6.80340253677307,4.812269895977362,7.338703663311508,0.1283430626346647,6.553152703880905,,
2021-06-01 13:30:28.145443991,30.35145906231306,8.335154319073157,5.206141272967963,7.30234844725701,0.22994987434323705,6.562818731685194,,
2021-06-01 13:34:30.919513950,29.877383468926396,8.604175646657419,5.050739996778612,7.341334240870346,0.09480415420145646,6.577205932529609,,
2021-06-01 13:39:55.829563035,29.943693333720102,7.304728413487032,4.85285151032601,7.313081811857453,0.1654540230879693,6.585038307088802,,
2021-06-01 13:44:47.358948921,29.680098898267754,9.870166881747377,5.101190505254922,7.413403214747826,0.17557893610941516,6.603465709617434,,
2021-06-01 13:49:24.779610513,29.85100064372713,11.443932847091926,5.011918393091106,7.206026077851146,0.15769010018823942,6.613397385447405,,
2021-06-01 13:55:14.698534185,29.67731168242719,-3.68712347580728,5.193081666852188,7.355189601796814,0.15862572670243538,6.624713145978564,,
2021-06-01 14:05:01.428836886,29.432003775069266,8.651511058243107,4.890672117381964,7.354818649926677,0.15804885765432558,6.631790536561183,,
2021-06-01 14:09:44.953770551,29.93896047960069,5.14156680974736,5.435016268089314,7.324219580024656,0.17318759299140377,6.621664759810765,,
2021-06-01 14:15:09.095683260,30.442675502600828,10.643688621502985,4.98745380767097,7.3104889033172595,0.13766552076722882,6.6139190866346915,,
2021-06-01 14:19:49.214053010,29.368027754152152,9.00578673353997,5.166557653022685,7.309724707616918,0.13393589087159136,6.6112339266737665,,
2021-06-01 14:24:57.141935830,30.41496806857518,8.662793965212966,5.3247930399322305,7.237825542471028,0.13985371768679059,6.626975987172748,,
2021-06-01 14:29:37.834784156,29.855351352327446,9.187895055861958,5.4040280658066795,7.359638752800706,0.06977620665782601,6.620973562479289,,
2021-06-01 14:34:35.677944796,30.135817019260863,8.791082007732953,5.329938874733783,7.3184031563153695,0.13018090214578018,6.635103974055302,,
2021-06-01 14:40:26.710637106,29.563819048619752,12.02233061975586,5.062575168401912,7.322638106754362,0.14008868041167577,6.647344041469254,,
2021-06-01 14:44:49.857905909,30.438845005479777,7.24667335635731,5.258527615252262,7.2681504869592315,0.17499867354604345,6.643228958646508,,
2021-06-01 14:50:05.833607127,29.50888421048954,7.567084628521976,5.277370098322827,7.330245984819784,0.17192289550347142,6.6477570958662255,,
2021-06-01 14:54:59.324191305,29.78410349222837,6.3073801572733315,5.393491370246792,7.442628198733166,0.13744715708676258,6.647884035543386,,
2021-06-01 14:59:51.177095945,30.244573886300316,11.42051772553527,5.355761120813257,7.366573536245936,0.11436417914903352,6.6691356049316735,,
2021-06-01 15:04:49.840780593,29.39160349833974,9.735659211781432,5.131239122569438,7.320923702373885,0.14665102954352277,6.68378127529103,,
2021-06-01 15:10:12.601651829,29.059052236629082,5.804564839007985,5.101803464045664,7.270313564466215,0.1627446616670204,6.692988554441437,,
2021-06-01 15:19:56.971127037,29.4749189804557,10.320875493169975,5.098910713410719,7.32583982474105,0.1519827174532915,6.721584240826997,,
2021-06-01 15:25:00.444431144,29.391046410912633,4.8998953305227815,5.384674500714914,7.390675237397805,0.13099629277129543,6.730469336880538,,
2021-06-01 15:30:23.530166405,29.38367577475323,7.385942230925666,5.433748237041545,7.310746629519378,0.1315280227656897,6.739784564882933,,
2021-06-01 15:35:13.610219493,29.196183863060362,8.548531201266265,5.1433371081800985,7.341885305549627,0.15424806480748213,6.736755859670101,,
2021-06-01 15:40:07.652005355,30.014903903916295,8.697126855633773,5.30266873744923,7.226703143267593,0.2046227471413316,6.736878906924451,,
2021-06-01 15:44:48.728572133,29.93477802000927,6.789690264393334,5.234253997059587,7.314896726992633,0.1977763090012741,6.750236618982959,,
2021-06-01 15:49:32.360625600,29.145498003194643,6.510369118093047,5.614349534932565,7.318729868426778,0.16299123969163895,6.759417629048947,,
2021-06-01 15:55:18.990598635,29.488312033200923,7.105688592596057,5.255138744887033,7.33777135709895,0.1221820435007746,6.75455222547958,,
2021-06-01 16:00:19.328942684,29.355051749402183,8.798781935987556,5.497161350982292,7.358020511989274,0.13336894856531784,6.760445422107603,,
2021-06-01 16:04:57.185832018,29.786446012019113,7.246285325097476,5.399528942621599,7.228727694840361,0.11916125012002375,6.757658806128393,,
2021-06-01 16:10:10.837676832,29.183464106420963,7.513263998210083,5.651685147603048,7.3535145585205655,0.1723863517362588,6.749780196589468,,
2021-06-01 16:15:15.628861078,29.87909491495954,7.055557810027439,5.570007526150135,7.364775220213174,0.13998237080330866,6.752306885646735,,
2021-06-01 16:20:16.623689053,29.36932161061875,9.137040812609369,5.6252175801694,7.340689875105588,0.15628318400810245,6.760291786256294,,
2021-06-01 16:25:18.427669465,29.10303796483158,7.576268280286755,5.566822994001557,7.356517645961152,0.12082405750528019,6.755841234035565,,
2021-06-01 16:29:50.887646987,29.27660276207481,11.057234599880463,5.793392999019774,7.386730719518453,0.16021761498956918,6.746371089077378,,
2021-06-01 16:35:30.299459653,29.096692282625995,7.286646432649285,5.506956510843663,7.292453486252227,0.13854117374430458,6.739472357171656,,
2021-06-01 16:39:35.068138834,29.903247994593467,4.047417899764696,5.767163569127022,7.299388375626715,0.14978682946338245,6.74018661715347,,
2021-06-01 16:45:17.234461540,29.24438605555529,7.136208758015568,5.711929438705687,7.294348265779944,0.11924275129298968,6.759468186256136,,
2021-06-01 16:50:09.878641581,29.022501999194525,7.163705201806285,5.69237200827118,7.392952119153237,0.14643280976029585,6.7732279093133245,,
2021-06-01 16:55:17.472382270,29.157566356245272,7.324733878629921,5.693653629740728,7.244944222573481,0.13870659952005907,6.780583480094672,,
2021-06-01 17:00:37.580166142,29.529905468602664,5.578638081444721,5.400665695695059,7.300016739520262,0.10544377077484499,6.798650730332071,,
2021-06-01 17:05:29.688909468,28.770974506621357,7.801207136122989,5.884846310069386,7.296367969892708,0.1526761682988818,6.806797181898755,,
2021-06-01 17:09:37.096461856,28.51937060514069,9.488960887764804,5.847423606597118,7.271888648170343,0.11663310379108657,6.824410828682128,,
2021-06-01 17:14:26.226568395,29.36961812163183,9.796616798480281,6.0405813996094935,7.362042067061472,0.17668798651011877,6.830010596448882,,
